cell_id,group
iflajago-1,nmSchwann
iflcnalh-1,F5: NGFR+
iflekppa-1,VE3_Ven
iflhnppj-1,Pericyte1
ifliebof-1,Pericyte1
iflkdlhm-1,VE3_Ven
ifllndco-1,VE3_Ven
ifmncemi-1,VE4_Cap
ifmoebod-1,Mast cell
ifncoaej-1,nmSchwann
ifndbndn-1,F2: Universal
ifnoefnn-1,F3: FRC-like
ifolcdbe-1,Mast cell
ifopphfg-1,Pericyte1
ifpfknll-1,F1: Superficial
ifphbdpn-1,cDC1
ifplaaik-1,F1: Superficial
ifpmffal-1,Pericyte1
ifpogfhm-1,F3: FRC-like
ifponnmg-1,VE3_Ven
igacbidb-1,Pericyte1
igbcaffg-1,VE4_Cap
igbiljmg-1,Pericyte1
igbkmopd-1,F1: Superficial
igbpegdl-1,Mac2
igbpikmk-1,nmSchwann
igccllil-1,LE
igcjomec-1,LE
igclkfmh-1,LE
igcpldko-1,LE
igdbdakb-1,LE
igdhfmbf-1,LE
igeagdmb-1,LE
igegdmca-1,Mast cell
igeghneg-1,F1: Superficial
igeieien-1,Mast cell
igelkhcl-1,F1: Superficial
igelmnhh-1,F2: Universal
igemknlj-1,F2: Universal
igepaedp-1,F3: FRC-like
igfcajab-1,Mac2
iggnjecm-1,T
iggopofo-1,F2: Universal
ighepcif-1,VE3_Ven
ighjkmnj-1,Pericyte1
ighpbhkh-1,F2: Universal
igikaihb-1,VE1_Art
iginanai-1,F2: Universal
igiolgid-1,Mast cell
igjebcjl-1,F2: Universal
igjflooj-1,F3: FRC-like
igkfgbae-1,Tc1
igkhadeb-1,Mac2
igkkfgfn-1,F2: Universal
igkkhien-1,Mast cell
iglbbamb-1,F3: FRC-like
iglbeolf-1,nmSchwann
iglcicen-1,LE
igljdnlg-1,nmSchwann
iglpknch-1,Treg
igmeaebm-1,Pericyte1
ignadnom-1,VE1_Art
igncdpfe-1,F2: Universal
igncefln-1,F2: Universal
ignpdpml-1,Mast cell
igogcahl-1,F1: Superficial
igogmcod-1,Tnaive
igpeppae-1,VE3_Ven
igpfljpi-1,Pericyte1
igpfmdnc-1,T
igpgfbhd-1,F1: Superficial
igpjfdan-1,cDC2
igpjnpeb-1,F2: Universal
igpphlea-1,KC1
ihaoljfl-1,KC3
ihapkogh-1,F1: Superficial
ihbjdngd-1,VE3_Ven
ihblebhl-1,VE3_Ven_APLN+
ihbmpcjh-1,LC
ihboebgg-1,LC
ihcfmaij-1,KC5
ihcjmjko-1,KC5
ihckefpe-1,KC5
ihdojhjh-1,KC5
ihdpmglk-1,KC5
ihecmnmn-1,KC5
iheffjmm-1,KC5
ihehedcg-1,KC5
ihekcemc-1,KC5
ihelgflb-1,KC3
iheoickf-1,KC3
ihepoahi-1,TRM_IL17+
ihfbfbjp-1,KC1
ihfdpipg-1,KC3
ihfhcmha-1,Melanocyte
ihgfmmgg-1,KC1
ihgjjgjo-1,Pericyte1
ihhdfhik-1,Pericyte1
ihhhldhd-1,nmSchwann
ihhjcicl-1,F1: Superficial
ihihpfgf-1,F1: Superficial
ihjellbk-1,nmSchwann
ihkaikbi-1,Mac2
ihkaoijm-1,cDC2
ihkbjocg-1,cDC
ihkmhcce-1,VE3_Ven
ihknlmfe-1,VE3_Ven
ihlgeeph-1,Pericyte1
ihlghhpk-1,Mac2
ihllmkbb-1,KC3
ihlphaoh-1,KC1
ihmbdfmi-1,KC
ihmbflkj-1,Pericyte1
ihmcipbi-1,KC3
ihmlhmcc-1,KC1
ihndeppn-1,KC1
ihnfiegf-1,KC3
ihnjbbnn-1,KC3
ihnmknhp-1,VE3_Ven
ihnndhkm-1,cDC2: MMP12hi
ihnoidgk-1,Pericyte1
ihoeeamp-1,KC3
ihohkcim-1,KC3
ihohmlmg-1,KC3
ihokflcc-1,KC5
ihopiahg-1,KC3
ihopkoce-1,F1: Superficial
ihpaaogn-1,VE3_Ven
ihpclomn-1,Pericyte1
iiaiiofi-1,T
iiamdphm-1,KC1
iiangdeh-1,LC
iiaoablj-1,KC3
iibcnmbm-1,KC3
iibmbmln-1,KC1
iicefnof-1,KC5
iidackle-1,KC3
iidgkcip-1,KC1
iidnanee-1,KC1
iiefddgc-1,KC
iiegkfbe-1,KC3
iieingem-1,KC5
iiekeefp-1,F1: Superficial
iiemnjgb-1,Pericyte2_VSMC
iifboohp-1,Pericyte1
iifdhmkp-1,VE1_Art
iifgjenk-1,KC1
iiflbeno-1,F1: Superficial
iiflbnif-1,Melanocyte
iigjdhmi-1,KC3
iiglfncb-1,LC
iiglgpac-1,Mac2
iigmigad-1,F2: Universal
iigpgmne-1,MigDC (cDC2)
iihaaink-1,KC1
iihbhcnk-1,Pericyte1
iihjnljk-1,VE3_Ven
iihkhpdb-1,Mast cell
iihlppgc-1,VE4_Cap
iihoeeop-1,KC3
iiicofpp-1,KC3
iiilglmk-1,KC1
iiimbdkh-1,KC3
iiinfpll-1,KC3
iijcilof-1,KC
iijfbbne-1,KC3
iijgfakj-1,KC1
iijjdgpb-1,KC3
iikckdhm-1,KC1
iikdcobf-1,KC1
iiknfdli-1,KC3
iilggijn-1,KC3
iilikbbj-1,KC5
iiljijng-1,KC3
iilkicel-1,KC3
iillpfpa-1,KC3
iilmngfn-1,KC3
iilnpkmb-1,KC3
iilohkjk-1,KC3
iilpnojo-1,KC3
iimaabmm-1,KC3
iimfhbjg-1,KC3
iinclnfg-1,LC
iinconll-1,KC3
iiofcjcn-1,KC3
iiofhgll-1,T
iiogbiha-1,KC5
iiohchhh-1,KC3
iiohgabp-1,KC5
iiohhdil-1,KC
iiolghjh-1,KC5
iiooelna-1,KC3
iiookklj-1,KC3
iipdohec-1,LC
iipekneo-1,LC
iipocboa-1,KC3
ijamicle-1,KC3
ijbbilmf-1,KC
ijbdaccj-1,KC3
ijbfglmm-1,KC3
ijbiemec-1,KC3
ijcmcjoi-1,LC
ijdcenbm-1,KC
ijdjkbag-1,KC3
ijdoojgb-1,KC1
ijejjndf-1,KC3
ijelhcbn-1,LC
ijfaepje-1,KC1
ijfdobak-1,Melanocyte
ijfgodbe-1,Melanocyte
ijficipd-1,KC1
ijfliojc-1,KC
ijfnojii-1,F2: Universal
ijgaagae-1,F1: Superficial
ijgafimi-1,F1: Superficial
ijgnmocn-1,cDC2
ijgpaiib-1,VE1_Art
ijhelnbp-1,Pericyte1
ijhemplo-1,F1: Superficial
ijhhdbeo-1,F1: Superficial
ijhkmcgd-1,F2: Universal
ijichmlj-1,F2: Universal
ijihcloh-1,F1: Superficial
ijiniaie-1,F1: Superficial
ijjemjpi-1,KC3
ijjfjmgb-1,KC3
ijjkmjmo-1,KC3
ijknpdfj-1,F1: Superficial
ijljbgid-1,Pericyte1
ijlopdim-1,Pericyte1
ijmbgeid-1,VE3_Ven
ijmggnhp-1,VE3_Ven
ijmjaojg-1,LC
ijmkifig-1,KC5
ijncaipf-1,KC1
ijnekmjb-1,KC
ijnhnbhm-1,KC5
ijnmkgla-1,KC1
ijnoooch-1,F1: Superficial
ijoddbdb-1,F2: Universal
ijojiiai-1,cDC2
ijoljgnh-1,nmSchwann
ijpeakhc-1,nmSchwann
ijppjenb-1,KC1
ikabilfh-1,F2: Universal
ikajfjjg-1,F2: Universal
ikaocjok-1,F1: Superficial
ikbbaook-1,Melanocyte
ikbgopnm-1,F1: Superficial
ikbmbpnb-1,KC1
ikbobfig-1,F1: Superficial
ikcbedbe-1,F1: Superficial
ikccdhfi-1,F1: Superficial
ikcllela-1,Th
ikcpfilc-1,F3: FRC-like
ikdcjbpl-1,F2: Universal
ikdiikkk-1,VE3_Ven
ikdlnmam-1,Pericyte1
ikdmehlm-1,Pericyte1
ikdpgcfc-1,F2: Universal
ikdpijnf-1,Pericyte1
ikefchdb-1,Mac2
ikenjdnp-1,cDC2
ikeplimh-1,Pericyte1
ikfbbcfi-1,Mast cell
ikfbeemb-1,F2: Universal
ikfboebk-1,F2: Universal
ikffhchk-1,F2: Universal
ikffhcoi-1,Pericyte1
ikfibjgg-1,Pericyte1
ikfknadn-1,Pericyte1
ikgdpfgg-1,Mac2
ikgeggmo-1,F3: FRC-like
ikggcadg-1,F3: FRC-like
ikgifooc-1,KC5
ikgnpgan-1,F1: Superficial
ikhgiema-1,F1: Superficial
ikjaemgk-1,VE3_Ven
ikjdoofd-1,cDC2
ikjmnpml-1,KC1
ikkhkndi-1,KC
ikkkbjjl-1,Mac2
ikklfaki-1,T
iklemmki-1,KC
ikmfcddb-1,KC5
ikmhbimj-1,KC1
ikmhndll-1,KC5
ikmkgmgj-1,KC5
ikmokpkn-1,VE3_Ven
ikneoaeb-1,cDC2: MMP12hi
iknhbopl-1,KC3
iknmgfbm-1,KC
ikoblmdi-1,KC3
ikoceekc-1,F1: Superficial
ikogbkdc-1,VE3_Ven
ikommkap-1,VE3_Ven
ikpidbdm-1,Pericyte1
ikpkojkn-1,Pericyte1
ikplhicd-1,Mac2
ikpmiiec-1,F1: Superficial
ikpogpgm-1,T
ilabkdhp-1,cDC2
ilaheeec-1,F2: Universal
ilakdbbd-1,F2: Universal
ilakhded-1,F1: Superficial
ilamkcoi-1,Mast cell
ilaomnik-1,F1: Superficial
ilbfecbh-1,F1: Superficial
ilcdnhno-1,cDC
ilcfdobb-1,KC1
ilcfgjag-1,KC1
ilchppoe-1,KC1
ilclpkgc-1,KC5
ilcmfaml-1,KC3
ildhbcfp-1,KC3
ildhlleo-1,KC3
ilebdcdp-1,KC1
ileedjpm-1,cDC2
ilelfbnd-1,F1: Superficial
ilfadkdj-1,F1: Superficial
ilfadlfk-1,VE3_Ven
ilfdognh-1,cDC
ilfgpmml-1,KC1
ilfimmna-1,Pericyte1
ilfjlgon-1,KC5
ilfpdpcd-1,KC5
ilgakgpg-1,KC5
ilgclagp-1,KC5
ilgfmkjl-1,KC5
ilgigobn-1,KC3
ilgjjkdn-1,KC5
ilgpjigm-1,KC1
ilhaclib-1,F1: Superficial
ilhaldjh-1,F1: Superficial
ilhaleck-1,Pericyte1
ilhknega-1,VE3_Ven
ilhomppc-1,VE3_Ven
ilicgcnf-1,cDC1
iliddmli-1,Pericyte1
iliedhcd-1,F1: Superficial
ilifbjeh-1,KC1
ilifndhl-1,VE3_Ven
iliincgh-1,F1: Superficial
ilijnkjd-1,VE4_Cap
ilikeihf-1,Pericyte1
iljalpac-1,F1: Superficial
iljapecf-1,F2: Universal
iljjlhda-1,F1: Superficial
iljmlehl-1,KC1
iljpaigl-1,KC1
ilkjfpai-1,cDC2
ilknffci-1,LE
ilkpegmp-1,F1: Superficial
illblocg-1,LE
illdbkjn-1,F1: Superficial
illihoao-1,F1: Superficial
ilmcjbdd-1,KC
ilnakabe-1,F1: Superficial
ilngfgbg-1,KC3
ilnlolpk-1,KC3
ilnopjba-1,KC3
ilohmphi-1,KC1
ilpalkhe-1,KC1
ilpbngek-1,KC1
ilpipfbo-1,KC1
ilpldkmj-1,F1: Superficial
ilpomonb-1,Pericyte1
imaabbdp-1,Melanocyte
imadkfnp-1,VE3_Ven
imaepaep-1,F1: Superficial
imalgdgi-1,F1: Superficial
imanlofo-1,KC3
imbnmofd-1,KC2/3_cycling
imcbmlgg-1,KC3
imccjeoe-1,KC1
imcdmjgd-1,KC1
imcemfoh-1,LC
imcfmdmj-1,KC3
imcgbkjc-1,KC3
imchjbho-1,KC1
imchjcko-1,KC5
imclbpak-1,KC
imdagoon-1,LC
imdbdlci-1,LC
imdcbkmo-1,KC3
imdecnnh-1,LC
imdfahlo-1,KC3
imdininb-1,KC5
imdokiia-1,KC5
imebaedk-1,KC5
imecibgo-1,KC5
imeegedk-1,KC1
imefmngp-1,Melanocyte
imejbhpg-1,KC1
imfankmg-1,KC3
imfjapjg-1,KC3
imfkdkei-1,VE3_Ven
imfkfcbg-1,Pericyte1
imfkhdni-1,VE3_Ven
imfkllif-1,KC1
imfococb-1,KC1
imfpjpic-1,F1: Superficial
imgbejhf-1,F1: Superficial
imgechmd-1,KC1-2_cycling
imghkjin-1,KC1
imhanacn-1,KC5
imhbkddm-1,KC5
imhbmkck-1,KC3
imifndbj-1,KC3
imijeldj-1,Melanocyte
imjalpjf-1,Pericyte1
imjeemen-1,VE4_Cap
imjekide-1,Pericyte1
imjeohah-1,F1: Superficial
imjffdke-1,Pericyte2_VSMC
imjgajbo-1,VE3_Ven
imjiecnj-1,VE3_Ven
imlbjabk-1,VE3_Ven
imlhijge-1,Pericyte1
imlhlaka-1,F3: FRC-like
imlikmlg-1,Pericyte1
imljaakk-1,F1: Superficial
imlmcfem-1,F1: Superficial
imlmoenn-1,Pericyte1
immajdma-1,VE3_Ven
immfhjog-1,F1: Superficial
immkbhal-1,F1: Superficial
immmiahp-1,F1: Superficial
immoempi-1,VE1_Art
immoogbl-1,F1: Superficial
immpckpi-1,F1: Superficial
immpdgcg-1,Pericyte1
imnjknic-1,F1: Superficial
imnnpbbn-1,F1: Superficial
imocfhml-1,F1: Superficial
imofklji-1,F1: Superficial
imoiekaa-1,Pericyte1
imoijdop-1,Pericyte1
imojcoei-1,KC1
imoppebb-1,KC3
impablgh-1,F1: Superficial
impebicm-1,KC1
impgjpef-1,KC1
imphojhb-1,KC3
impkhlnf-1,KC3
impniodo-1,KC3
impodgbn-1,KC1
impodpha-1,KC3
inacidmf-1,KC3
inacknli-1,KC5
inaimkgg-1,KC3
inakdcjo-1,F1: Superficial
inakhgkf-1,Mast cell
inapjade-1,F2: Universal
inbbpjfn-1,F2: Universal
inbdmfii-1,F2: Universal
inblekpk-1,F2: Universal
incminhf-1,Mast cell
inddcjoa-1,F3: FRC-like
indpihbh-1,F2: Universal
inebidmm-1,F2: Universal
ineccmmh-1,F2: Universal
inellagg-1,F2: Universal
inembhni-1,F2: Universal
inemefnl-1,F2: Universal
inenbnok-1,F1: Superficial
infaiknn-1,F2: Universal
infoloho-1,VE3_Ven
ingojaac-1,Pericyte1
inhgekkk-1,LE
inhjahdm-1,nmSchwann
inhlpopo-1,F1: Superficial
iniaodch-1,F2: Universal
inifiakk-1,VE3_Ven
inifiggg-1,VE3_Ven
inihmgei-1,VE3_Ven
inipihef-1,Pericyte1
injephke-1,Pericyte1
injlklob-1,F3: FRC-like
injlmmja-1,F2: Universal
injpggia-1,LE
inkcnlek-1,F2: Universal
inkioomb-1,VE3_Ven
inkockll-1,Pericyte1
inlcfngd-1,Pericyte1
inlkhmhh-1,F2: Universal
inmicbpn-1,F2: Universal
inmkdolf-1,Mac2
inmlokol-1,Th
inmohcdc-1,Pericyte2_VSMC
inmpkkka-1,VE1_Art
inndkdlh-1,Mast cell
innebmno-1,Pericyte1
innpbdcm-1,Pericyte1
innpcgfj-1,F2: Universal
inogoagn-1,Pericyte1
inohibhk-1,Pericyte2_VSMC
inojbpfh-1,Pericyte2_VSMC
inolfang-1,VE1_Art
inomgeji-1,Pericyte2_VSMC
inonkhdk-1,Pericyte2_VSMC
inoolglo-1,VE1_Art
inpakdkn-1,VE3_Ven_APLN+
inpcpkdf-1,F1: Superficial
inpibojg-1,F1: Superficial
inplggmc-1,VE3_Ven
inpnajhm-1,Pericyte1
ioacacah-1,F1: Superficial
ioaemmnm-1,F1: Superficial
ioaflonm-1,Pericyte1
ioajihkp-1,F1: Superficial
iobhkggl-1,nmSchwann
iobickfo-1,F1: Superficial
iobinfgg-1,F1: Superficial
iobjbeij-1,F1: Superficial
ioblppcd-1,F1: Superficial
iobonlgl-1,F1: Superficial
iocbbkad-1,F1: Superficial
iocbphbd-1,F2: Universal
ioccaiao-1,Pericyte1
iocclcld-1,F1: Superficial
iocincnf-1,F2: Universal
ioclillp-1,LE
ioclkejl-1,Mac2
iocnnjni-1,F2: Universal
iodaloco-1,LE
ioddlhbg-1,LE
iodejgif-1,F2: Universal
iodkogfa-1,F2: Universal
ioefhepl-1,F2: Universal
ioehfige-1,F2: Universal
ioeiomid-1,Pericyte1
ioekoiln-1,F5: NGFR+
iofaifkf-1,F1: Superficial
iofdcbnn-1,F1: Superficial
iogamael-1,VE3_Ven
iogfpgbi-1,Pericyte1
iogmaico-1,Pericyte1
iogneeom-1,Pericyte1
iohcfolp-1,cDC2: MMP12hi
iohciphj-1,Mac2
iohmfofp-1,VE3_Ven
iohoamee-1,Pericyte1
ioiaojmf-1,KC3
ioifclcj-1,KC1
ioildbmf-1,F1: Superficial
ioimaahd-1,KC1
ioimdmnj-1,KC3
ioimfbcd-1,KC1
ioioblgg-1,KC3
ioiodjge-1,KC
iojefepl-1,KC5
iojekhhd-1,KC3
iojkgoib-1,LC
iokhjldc-1,KC3
iokjgbha-1,KC3
iokmenek-1,KC3
iokpanpk-1,KC3
iolabdfn-1,KC3
iolbonap-1,cDC2
ioleehgb-1,Mast cell
iolioanh-1,LE
iolkfebp-1,LE
iolkimap-1,LE
iolmdemc-1,LE
iolndgci-1,LE
iolpbpfc-1,LE
iomadmeg-1,Mast cell
iombemip-1,LE
iomdjlmn-1,LE
iomghmdd-1,LE
iomokhaa-1,KC1
ionaapen-1,KC1
ionbckpp-1,KC3
ionfobhg-1,KC1
ionlifhc-1,Melanocyte
ionlncna-1,KC3
ionoaohg-1,LC
iooffnde-1,F1: Superficial
ioogcgfb-1,F1: Superficial
ioogiopm-1,F4: TNN+COCH+
iookjodj-1,F1: Superficial
ioopibbd-1,KC1
iopgjhgn-1,KC3
iophapld-1,KC5
iopjiaoi-1,KC3
iopkgjjc-1,cDC2
iopmnien-1,F1: Superficial
iopokmco-1,T
ipacikod-1,Pericyte1
ipaffkfe-1,F1: Superficial
ipagednh-1,F1: Superficial
ipahoacd-1,Tc1
ipalfkph-1,KC3
ipbaamno-1,VE1_Art
ipbaaoeg-1,Pericyte1
ipbanhmp-1,VE1_Art
ipbfbpfi-1,F2: Universal
ipbhmfio-1,F2: Universal
ipbihnhh-1,F1: Superficial
ipbjdlho-1,F2: Universal
ipbnifbm-1,F1: Superficial
ipbnjlcd-1,F2: Universal
ipbogljb-1,F2: Universal
ipbpkjan-1,Pericyte1
ipcfbjnj-1,Mac2
ipdkkkhk-1,F2: Universal
ipdpdkko-1,F2: Universal
ipeofphl-1,VE2
ipfbhhbi-1,F3: FRC-like
ipffeclp-1,Pericyte1
ipfijjka-1,F2: Universal
ipflnkgf-1,F2: Universal
ipggdlda-1,VE3_Ven
ipgjadol-1,Pericyte1
ipgokanf-1,F2: Universal
ipidoomg-1,F2: Universal
ipiecaae-1,F2: Universal
ipiehdbb-1,F2: Universal
ipifldng-1,F2: Universal
ipihigdl-1,F2: Universal
ipimejgb-1,Mac2
ipipaili-1,F2: Universal
ipjebjcc-1,F2: Universal
ipjehmba-1,F2: Universal
ipjfmcda-1,F2: Universal
ipjofacf-1,F2: Universal
ipkflmno-1,F2: Universal
ipkmlomm-1,F2: Universal
ipkppian-1,F2: Universal
iplhakjm-1,Mac2
iplplkln-1,F2: Universal
ipmaodee-1,Mac2
ipmbchbn-1,F2: Universal
ipmbkpnc-1,Mast cell
ipmfnmhn-1,Mast cell
ipmkdbje-1,Mac2
ipmlnjkm-1,Mac2
ipmobebn-1,F3: FRC-like
ipnbebbl-1,Pericyte2_VSMC
ipocjafa-1,F2: Universal
ipocllda-1,F2: Universal
ipopgbgd-1,Mast cell
ippboehk-1,Mast cell
ippckkln-1,VE3_Ven
ippfcdaj-1,F2: Universal
ipphmbni-1,F2: Universal
ippmmagi-1,F1: Superficial
jaanalbl-1,F2: Universal
jabfhkop-1,Pericyte2_VSMC
jabfighb-1,Pericyte2_VSMC
jabfpmap-1,VE1_Art
jaccingh-1,F2: Universal
jacclcnd-1,F2: Universal
jacgcnma-1,F2: Universal
jacmcegm-1,F2: Universal
jacmcehh-1,F1: Superficial
jacogfdf-1,VE3_Ven
jadfodgf-1,F3: FRC-like
jadhabal-1,Pericyte2_VSMC
jaeaepma-1,Pericyte1
jaedhdlh-1,F3: FRC-like
jaedlhfb-1,Pericyte2_VSMC
jaeibpbi-1,F2: Universal
jaejacbc-1,F2: Universal
jaephpje-1,Mast cell
jafcgplc-1,F2: Universal
jafgbdjf-1,Pericyte2_VSMC
jafoihnl-1,Pericyte2_VSMC
jagmgefo-1,Pericyte2_VSMC
jahaphji-1,VE1_Art
jahfgjoh-1,VE1_Art
jahikgci-1,Mast cell
jahnibdk-1,F1: Superficial
jahohlph-1,VE3_Ven
jahpbckm-1,Pericyte1
jahpimff-1,VE3_Ven
jaicplga-1,VE3_Ven
jaijjnhn-1,F2: Universal
jajhkbeb-1,LE
jajkcndo-1,LE
jajocibh-1,LE
jakaloel-1,LE
jakblmia-1,LE
jakdlhko-1,LE
jakfgnfb-1,LE
jakimljd-1,Pericyte1
jakpkamn-1,Mast cell
jalaochg-1,T
jalgjeik-1,Pericyte1
jalnipnk-1,F2: Universal
jamboaoa-1,Mast cell
jamdocfg-1,VE3_Ven
jameahgn-1,Pericyte1
jamkbobc-1,F2: Universal
jamnomda-1,Mac2
janfjolp-1,F2: Universal
jaofcgpn-1,VE1_Art
jaojegde-1,Pericyte2_VSMC
jaojgedj-1,VE1_Art
jaokpebe-1,Pericyte1
jaoladmh-1,Mast cell
jaombgph-1,Pericyte2_VSMC
jaomddjc-1,Pericyte2_VSMC
jaoplhkb-1,Pericyte2_VSMC
japppkck-1,Pericyte2_VSMC
jbabopah-1,VE1_Art
jbaffceg-1,F2: Universal
jbagmmba-1,F2: Universal
jbaklfan-1,F2: Universal
jbalgaap-1,VE3_Ven
jbbkdiha-1,Pericyte2_VSMC
jbboaibn-1,VE3_Ven
jbcfcbhe-1,VE1_Art
jbckidii-1,Pericyte2_VSMC
jbcodgoi-1,Pericyte2_VSMC
jbdbbcfj-1,F1: Superficial
jbdelhom-1,VE1_Art
jbdjokao-1,Pericyte2_VSMC
jbecnnia-1,Pericyte2_VSMC
jbeflbgd-1,Pericyte1
jbeigead-1,VE1_Art
jbelmcne-1,Pericyte2_VSMC
jbemhdlg-1,Pericyte2_VSMC
jbenboba-1,F1: Superficial
jbfgjmkj-1,VE1_Art
jbfhlbkl-1,Pericyte2_VSMC
jbfilegf-1,Pericyte2_VSMC
jbgapfnf-1,VE1_Art
jbgimiin-1,Pericyte2_VSMC
jbgjainc-1,F2/3: Perivascular
jbgjlaml-1,Pericyte2_VSMC
jbhaenlp-1,Pericyte2_VSMC
jbhgkfii-1,VE1_Art
jbhkkpci-1,Pericyte2_VSMC
jbiboofd-1,T
jbiceeeo-1,F2: Universal
jbigidfi-1,F2: Universal
jbjdgalc-1,F2: Universal
jbjeiman-1,Mac2
jbjgapde-1,F2: Universal
jbjohoed-1,F2: Universal
jbjpkgli-1,LE
jbkbebln-1,F2: Universal
jbklcfjp-1,F2: Universal
jbknnhpp-1,F2: Universal
jbkojcib-1,Mac2
jblgdnmd-1,F2: Universal
jbllilka-1,F2: Universal
jblllfmi-1,F2: Universal
jblnokap-1,Mac2
jblnompc-1,F2: Universal
jbmlnkbn-1,F2: Universal
jbmnifjc-1,F2: Universal
jbmoljik-1,F2: Universal
jbnmmfpi-1,F2: Universal
jbnplddb-1,KC3
jboaohcf-1,KC3
jboboomc-1,KC3
jbokjeaj-1,KC3
jbolaanl-1,KC3
jbonoiip-1,KC3
jbophekc-1,LC
jbpahgca-1,LC
jbpamnon-1,KC
jbpfmfki-1,KC3
jbphjhfc-1,KC3
jbpjeffp-1,KC3
jbpkikfb-1,KC3
jbpnjcib-1,KC3
jbppbiei-1,KC3
jcabmgoa-1,KC5
jcabndkj-1,KC5
jcaggnjo-1,KC5
jcbefomc-1,KC5
jcbelnim-1,KC3
jcbjopmi-1,KC3
jcceffmh-1,KC
jcchfobo-1,KC
jccibkbf-1,KC3
jccijigf-1,KC3
jcclclbe-1,KC3
jcddfnbn-1,KC5
jcdljapb-1,KC5
jcefibbd-1,KC
jcejeiho-1,LC
jcempbof-1,KC3
jcencach-1,KC3
jcfapmon-1,KC3
jcfeepki-1,KC3
jcfkefpo-1,Melanocyte
jcfkpnnn-1,F1: Superficial
jcfpfmnd-1,KC1
jcghcgma-1,KC3
jchaogkl-1,KC3
jchcdgna-1,KC3
jchdgcjj-1,KC1
jchgdnal-1,KC3
jchhdhhh-1,KC3
jchhlgej-1,KC3
jchnaikk-1,KC3
jchoeihc-1,KC3
jchppkap-1,KC3
jcilnldo-1,KC3
jcipekhd-1,KC3
jcjbdkob-1,KC5
jcjffbcn-1,KC1
jcjfgknl-1,KC1
jcjfonln-1,F1: Superficial
jcjgianh-1,VE3_Ven
jcjkkilf-1,Pericyte1
jcjknnim-1,Mast cell
jckejmpa-1,Melanocyte
jckfjapm-1,F1: Superficial
jckfmjid-1,KC1
jckkmebe-1,KC1
jclcgnnj-1,F1: Superficial
jcleceoe-1,KC1
jclhdcek-1,KC1
jclhnflh-1,KC1
jcliefbf-1,Melanocyte
jcmhmegn-1,KC3
jcmimapn-1,KC1
jcmopnho-1,KC3
jcnjnded-1,KC5
jcnkakcm-1,KC3
jcnkcddb-1,KC3
jcnplmnb-1,KC2/3_cycling
jcoenokj-1,LC
jcofkaed-1,KC3
jcokiapk-1,Melanocyte
jcopnpnn-1,KC
jcpehopo-1,KC
jcpmonhd-1,KC3
jdagalcn-1,LC
jdagpamc-1,KC1
jdankgkd-1,KC3
jdaopkej-1,KC3
jdbacehm-1,LC
jdbbpplk-1,KC3
jdbcekai-1,KC3
jdbomggk-1,KC1
jdbpnmop-1,KC5
jdchakmb-1,KC5
jdcjbiod-1,KC5
jdcjfnig-1,KC1
jdcpdfbn-1,Pericyte1
jdddgamf-1,Pericyte1
jddencfh-1,Melanocyte
jddghdlb-1,VE3_Ven
jddhccoi-1,KC1
jddiflpp-1,F1: Superficial
jddlpmmc-1,F2: Universal
jdeccemf-1,F2: Universal
jdeebaag-1,F1: Superficial
jdekmdme-1,F1: Superficial
jdeppeeg-1,ILC3
jdfcjcnj-1,F1: Superficial
jdfdejoc-1,Pericyte1
jdffnkme-1,F1: Superficial
jdfhahcj-1,KC1
jdfkffoa-1,KC
jdfmcpgo-1,Melanocyte
jdfpdine-1,F1: Superficial
jdfpkmng-1,KC1
jdgionin-1,F2: Universal
jdhapind-1,F2: Universal
jdhcidnl-1,F1: Superficial
jdhgiabc-1,VE3_Ven
jdhijmmh-1,VE3_Ven_APLN+
jdibjflp-1,KC3
jdikfokl-1,KC3
jdjagcdo-1,KC3
jdjncpgg-1,KC3
jdjopjga-1,KC3
jdkbplgc-1,KC3
jdlanlcl-1,KC1
jdlcknfm-1,KC1
jdldpppj-1,KC1
jdlejhnd-1,F1: Superficial
jdlmdoeh-1,F1: Superficial
jdmafboi-1,Pericyte1
jdmfijhn-1,VE3_Ven
jdmhjifm-1,F1: Superficial
jdnfnlop-1,T
jdnhphki-1,VE3_Ven
jdnkjjgb-1,VE3_Ven
jdnmgopn-1,F1: Superficial
jdnmohhi-1,F1: Superficial
jdnplklp-1,KC3
jdonjhna-1,KC1
jdpaooag-1,LC
jdpfdgpl-1,VE3_Ven
jdpgellj-1,Pericyte1
jeahkcih-1,VE3_Ven
jeajdnjp-1,Pericyte1
jeakglkn-1,Pericyte1
jeanpomn-1,Pericyte2_VSMC
jebccjmg-1,F1: Superficial
jebfkbbl-1,KC3
jebjcijc-1,KC1
jecahcmg-1,KC1
jeccoiih-1,KC1
jecgollb-1,F1: Superficial
jechcmen-1,VE3_Ven
jecjgfah-1,Mast cell
jecjjkif-1,VE3_Ven
jedbgnhe-1,F1: Superficial
jedjiddh-1,F1: Superficial
jedmmodk-1,KC1
jeebonnm-1,KC1
jeecchfg-1,LC
jeeclkia-1,KC1
jeedjaoo-1,KC3
jeedmkfi-1,KC3
jeeiiabe-1,KC3
jeeofgfe-1,KC3
jeeokehk-1,F1: Superficial
jefcbpij-1,F1: Superficial
jefeinjj-1,KC1
jeffkgjd-1,KC3
jefnlhfp-1,KC1
jefpdchi-1,KC1
